Pointing,Gl,Gb,RA,Dec
MMGPS_U_1993,-3.7246610665052344,4.897285722750345,17:17:31.06,-29:22:17.65
MMGPS_U_1994,-3.29929362903447,5.634043736335087,17:15:52.38,-28:36:5.72
MMGPS_U_1995,-3.7246610665052344,6.370801749919828,17:12:1.32,-28:31:10.71
MMGPS_U_1996,-3.29929362903447,7.107559763504572,17:10:25.65,-27:44:47.53
MMGPS_U_1997,-3.7246610665052344,7.844317777089312,17:06:36.9,-27:39:14.82
MMGPS_U_1998,-3.29929362903447,8.581075790674056,17:05:4.05,-26:52:42.11
MMGPS_U_1999,-3.7246610665052344,9.317833804258797,17:01:17.62,-26:46:32.47
MMGPS_U_2000,-3.29929362903447,10.054591817843537,16:59:47.38,-25:59:51.9
MMGPS_U_2001,-2.44855875409294,-10.574632562529235,18:24:3.54,-36:10:25.25
MMGPS_U_2002,-2.8739261915637044,-9.837874548944493,18:19:51.95,-36:13:23.49
MMGPS_U_2003,-2.44855875409294,-9.10111653535975,18:17:32.97,-35:31:1.35
MMGPS_U_2004,-2.8739261915637044,-8.36435852177501,18:13:23.03,-35:33:14.76
MMGPS_U_2005,-2.44855875409294,-7.627600508190268,18:11:8.84,-34:50:20.06
MMGPS_U_2006,-2.8739261915637044,-6.890842494605526,18:07:0.64,-34:51:49.28
MMGPS_U_2007,-2.44855875409294,-6.154084481020783,18:04:51.08,-34:08:24.55
MMGPS_U_2008,-2.8739261915637044,-5.417326467436042,18:00:44.71,-34:09:10.24
MMGPS_U_2009,-2.44855875409294,-4.6805684538513,17:58:39.6,-33:25:17.94
MMGPS_U_2010,-2.8739261915637044,-3.9438104402665575,17:54:35.15,-33:25:20.8
MMGPS_U_2011,-2.44855875409294,-3.207052426681816,17:52:34.3,-32:41:3.26
MMGPS_U_2012,-2.8739261915637044,-2.470294413097074,17:48:31.83,-32:40:24.02
MMGPS_U_2013,-2.44855875409294,-1.7335363995123316,17:46:35.06,-31:55:43.53
MMGPS_U_2014,-2.8739261915637044,-0.9967783859275894,17:42:34.62,-31:54:22.9
MMGPS_U_2015,-2.44855875409294,-0.2600203723428489,17:40:41.74,-31:09:21.64
MMGPS_U_2016,-2.8739261915637044,0.47673764124189333,17:36:43.38,-31:07:20.37
MMGPS_U_2017,-2.44855875409294,1.2134956548266356,17:34:54.19,-30:22:0.45
MMGPS_U_2018,-2.8739261915637044,1.9502536684113778,17:30:57.95,-30:19:19.28
MMGPS_U_2019,-2.44855875409294,2.68701168199612,17:29:12.27,-29:33:42.71
MMGPS_U_2020,-2.8739261915637044,3.4237696955808605,17:25:18.18,-29:30:22.4
MMGPS_U_2021,-2.44855875409294,4.160527709165603,17:23:35.79,-28:44:31.12
MMGPS_U_2022,-2.8739261915637044,4.897285722750345,17:19:43.89,-28:40:32.41
MMGPS_U_2023,-2.44855875409294,5.634043736335087,17:18:4.61,-27:54:28.27
MMGPS_U_2024,-2.8739261915637044,6.370801749919828,17:14:14.9,-27:49:51.91
MMGPS_U_2025,-2.44855875409294,7.107559763504572,17:12:38.53,-27:03:36.7
MMGPS_U_2026,-2.8739261915637044,7.844317777089312,17:08:51.03,-26:58:23.42
MMGPS_U_2027,-2.44855875409294,8.581075790674056,17:07:17.38,-26:11:58.85
MMGPS_U_2028,-2.8739261915637044,9.317833804258797,17:03:32.1,-26:06:9.39
MMGPS_U_2029,-2.44855875409294,10.054591817843537,17:02:0.98,-25:19:37.09
MMGPS_U_2030,-1.5978238791514097,-10.574632562529235,18:25:51.75,-35:25:17.7
MMGPS_U_2031,-2.0231913166221744,-9.837874548944493,18:21:42.56,-35:28:22.12
MMGPS_U_2032,-1.5978238791514097,-9.10111653535975,18:19:24.41,-34:46:3.78
MMGPS_U_2033,-2.0231913166221744,-8.36435852177501,18:15:16.78,-34:48:24.69
MMGPS_U_2034,-1.5978238791514097,-7.627600508190268,18:13:3.25,-34:05:34.4
MMGPS_U_2035,-2.0231913166221744,-6.890842494605526,18:08:57.27,-34:07:12.41
MMGPS_U_2036,-1.5978238791514097,-6.154084481020783,18:06:48.2,-33:23:52.64
MMGPS_U_2037,-2.0231913166221744,-5.417326467436042,18:02:43.97,-33:24:48.37
MMGPS_U_2038,-1.5978238791514097,-4.6805684538513,18:00:39.2,-32:41:1.5
MMGPS_U_2039,-2.0231913166221744,-3.9438104402665575,17:56:36.78,-32:41:15.58
MMGPS_U_2040,-1.5978238791514097,-3.207052426681816,17:54:36.12,-31:57:3.93
MMGPS_U_2041,-2.0231913166221744,-2.470294413097074,17:50:35.58,-31:56:37.04
MMGPS_U_2042,-1.5978238791514097,-1.7335363995123316,17:48:38.85,-31:12:2.82
MMGPS_U_2043,-2.0231913166221744,-0.9967783859275894,17:44:40.25,-31:10:55.63
MMGPS_U_2044,-1.5978238791514097,-0.2600203723428489,17:42:47.27,-30:26:0.99
MMGPS_U_2045,-2.0231913166221744,0.47673764124189333,17:38:50.65,-30:24:14.21
MMGPS_U_2046,-1.5978238791514097,1.2134956548266356,17:37:1.24,-29:39:1.21
MMGPS_U_2047,-2.0231913166221744,1.9502536684113778,17:33:6.63,-29:36:35.51
MMGPS_U_2048,-1.5978238791514097,2.68701168199612,17:31:20.6,-28:51:6.14
MMGPS_U_2049,-2.0231913166221744,3.4237696955808605,17:27:28.05,-28:48:2.23
MMGPS_U_2050,-1.5978238791514097,4.160527709165603,17:25:45.2,-28:02:18.4
MMGPS_U_2051,-2.0231913166221744,4.897285722750345,17:21:54.72,-27:58:36.98
MMGPS_U_2052,-1.5978238791514097,5.634043736335087,17:20:14.87,-27:12:40.52
MMGPS_U_2053,-2.0231913166221744,6.370801749919828,17:16:26.49,-27:08:22.29
MMGPS_U_2054,-1.5978238791514097,7.107559763504572,17:14:49.45,-26:22:14.95
MMGPS_U_2055,-2.0231913166221744,7.844317777089312,17:11:3.18,-26:17:20.6
MMGPS_U_2056,-1.5978238791514097,8.581075790674056,17:09:28.77,-25:31:4.07
MMGPS_U_2057,-2.0231913166221744,9.317833804258797,17:05:44.61,-25:25:34.3
MMGPS_U_2058,-1.5978238791514097,10.054591817843537,17:04:12.64,-24:39:10.21
MMGPS_U_2059,-0.7470890042098868,-10.574632562529235,18:27:38.55,-34:40:7.78
MMGPS_U_2060,-1.1724564416806516,-9.837874548944493,18:23:31.68,-34:43:17.93
MMGPS_U_2061,-0.7470890042098868,-9.10111653535975,18:21:14.34,-34:01:3.14
MMGPS_U_2062,-1.1724564416806516,-8.36435852177501,18:17:8.95,-34:03:31.11
MMGPS_U_2063,-0.7470890042098868,-7.627600508190268,18:14:56.07,-33:20:44.98
MMGPS_U_2064,-1.1724564416806516,-6.890842494605526,18:10:52.25,-33:22:31.32
MMGPS_U_2065,-0.7470890042098868,-6.154084481020783,18:08:43.68,-32:39:16.26
MMGPS_U_2066,-1.1724564416806516,-5.417326467436042,18:04:41.51,-32:40:21.54
MMGPS_U_2067,-0.7470890042098868,-4.6805684538513,18:02:37.08,-31:56:39.88
MMGPS_U_2068,-1.1724564416806516,-3.9438104402665575,17:58:36.63,-31:57:4.7
MMGPS_U_2069,-0.7470890042098868,-3.207052426681816,17:56:36.17,-31:12:58.7
MMGPS_U_2070,-1.1724564416806516,-2.470294413097074,17:52:37.51,-31:12:43.67
MMGPS_U_2071,-0.7470890042098868,-1.7335363995123316,17:50:40.84,-30:28:15.52
MMGPS_U_2072,-1.1724564416806516,-0.9967783859275894,17:46:44.02,-30:27:21.27
MMGPS_U_2073,-0.7470890042098868,-0.2600203723428489,17:44:50.97,-29:42:33.06
MMGPS_U_2074,-1.1724564416806516,0.47673764124189333,17:40:56.03,-29:41:0.24
MMGPS_U_2075,-0.7470890042098868,1.2134956548266356,17:39:6.42,-28:55:53.99
MMGPS_U_2076,-1.1724564416806516,1.9502536684113778,17:35:13.4,-28:53:43.25
MMGPS_U_2077,-0.7470890042098868,2.68701168199612,17:33:27.05,-28:08:20.92
MMGPS_U_2078,-1.1724564416806516,3.4237696955808605,17:29:35.99,-28:05:32.91
MMGPS_U_2079,-0.7470890042098868,4.160527709165603,17:27:52.71,-27:19:56.38
MMGPS_U_2080,-1.1724564416806516,4.897285722750345,17:24:3.62,-27:16:31.75
MMGPS_U_2081,-0.7470890042098868,5.634043736335087,17:22:23.24,-26:30:42.83
MMGPS_U_2082,-1.1724564416806516,6.370801749919828,17:18:36.15,-26:26:42.24
MMGPS_U_2083,-0.7470890042098868,7.107559763504572,17:16:58.48,-25:40:42.65
MMGPS_U_2084,-1.1724564416806516,7.844317777089312,17:13:13.4,-25:36:6.75
MMGPS_U_2085,-0.7470890042098868,8.581075790674056,17:11:38.26,-24:49:58.17
MMGPS_U_2086,-1.1724564416806516,9.317833804258797,17:07:55.21,-24:44:47.6
MMGPS_U_2087,-0.7470890042098868,10.054591817843537,17:06:22.42,-23:58:31.64
MMGPS_U_2088,0.10364587073164316,-10.574632562529235,18:29:24.03,-33:54:55.69
MMGPS_U_2089,-0.32172156673912156,-9.837874548944493,18:25:19.38,-33:58:11.12
MMGPS_U_2090,0.10364587073164316,-9.10111653535975,18:23:2.86,-33:15:59.67
MMGPS_U_2091,-0.32172156673912156,-8.36435852177501,18:18:59.62,-33:18:34.23
MMGPS_U_2092,0.10364587073164316,-7.627600508190268,18:16:47.4,-32:35:52.04
MMGPS_U_2093,-0.32172156673912156,-6.890842494605526,18:12:45.66,-32:37:46.24
MMGPS_U_2094,0.10364587073164316,-6.154084481020783,18:10:37.59,-31:54:35.67
MMGPS_U_2095,-0.32172156673912156,-5.417326467436042,18:06:37.41,-31:55:50.02
MMGPS_U_2096,0.10364587073164316,-4.6805684538513,18:04:33.33,-31:12:13.36
MMGPS_U_2097,-0.32172156673912156,-3.9438104402665575,18:00:34.79,-31:12:48.42
MMGPS_U_2098,0.10364587073164316,-3.207052426681816,17:58:34.54,-30:28:47.88
MMGPS_U_2099,-0.32172156673912156,-2.470294413097074,17:54:37.7,-30:28:44.21
MMGPS_U_2100,0.10364587073164316,-1.7335363995123316,17:52:41.1,-29:44:21.92
MMGPS_U_2101,-0.32172156673912156,-0.9967783859275894,17:48:46.01,-29:43:40.12
MMGPS_U_2102,0.10364587073164316,-0.2600203723428489,17:46:52.91,-28:58:58.14
MMGPS_U_2103,-0.32172156673912156,0.47673764124189333,17:42:59.6,-28:57:38.8
MMGPS_U_2104,0.10364587073164316,1.2134956548266356,17:41:9.82,-28:12:39.13
MMGPS_U_2105,-0.32172156673912156,1.9502536684113778,17:37:18.34,-28:10:42.85
MMGPS_U_2106,0.10364587073164316,2.68701168199612,17:35:31.69,-27:25:27.4
MMGPS_U_2107,-0.32172156673912156,3.4237696955808605,17:31:42.08,-27:22:54.79
MMGPS_U_2108,0.10364587073164316,4.160527709165603,17:29:58.4,-26:37:25.41
MMGPS_U_2109,-0.32172156673912156,4.897285722750345,17:26:10.67,-26:34:17.09
MMGPS_U_2110,0.10364587073164316,5.634043736335087,17:24:29.78,-25:48:35.56
MMGPS_U_2111,-0.32172156673912156,6.370801749919828,17:20:43.95,-25:44:52.13
MMGPS_U_2112,0.10364587073164316,7.107559763504572,17:19:5.68,-24:59:0.18
MMGPS_U_2113,-0.32172156673912156,7.844317777089312,17:15:21.77,-24:54:42.24
MMGPS_U_2114,0.10364587073164316,8.581075790674056,17:13:45.93,-24:08:41.51
MMGPS_U_2115,-0.32172156673912156,9.317833804258797,17:10:3.95,-24:03:49.69
MMGPS_U_2116,0.10364587073164316,10.054591817843537,17:08:30.39,-23:17:41.77
MMGPS_U_2117,0.9543807456731732,-10.574632562529235,18:31:8.24,-33:09:41.59
MMGPS_U_2118,0.5290133082024084,-9.837874548944493,18:27:5.74,-33:13:1.91
MMGPS_U_2119,0.9543807456731732,-9.10111653535975,18:24:50.03,-32:30:53.55
MMGPS_U_2120,0.5290133082024084,-8.36435852177501,18:20:48.87,-32:33:34.28
MMGPS_U_2121,0.9543807456731732,-7.627600508190268,18:18:37.3,-31:50:55.8
MMGPS_U_2122,0.5290133082024084,-6.890842494605526,18:14:37.56,-31:52:57.4
MMGPS_U_2123,0.9543807456731732,-6.154084481020783,18:12:29.99,-31:09:51.11
MMGPS_U_2124,0.5290133082024084,-5.417326467436042,18:08:31.74,-31:11:14.07
MMGPS_U_2125,0.9543807456731732,-4.6805684538513,18:06:28.02,-30:27:42.19
MMGPS_U_2126,0.5290133082024084,-3.9438104402665575,18:02:31.33,-30:28:27.02
MMGPS_U_2127,0.9543807456731732,-3.207052426681816,18:00:31.3,-29:44:31.73
MMGPS_U_2128,0.5290133082024084,-2.470294413097074,17:56:36.21,-29:44:38.95
MMGPS_U_2129,0.9543807456731732,-1.7335363995123316,17:54:39.71,-29:00:22.33
MMGPS_U_2130,0.5290133082024084,-0.9967783859275894,17:50:46.29,-28:59:52.49
MMGPS_U_2131,0.9543807456731732,-0.2600203723428489,17:48:53.15,-28:15:16.56
MMGPS_U_2132,0.5290133082024084,0.47673764124189333,17:45:1.43,-28:14:10.21
MMGPS_U_2133,0.9543807456731732,1.2134956548266356,17:43:11.49,-27:29:16.93
MMGPS_U_2134,0.5290133082024084,1.9502536684113778,17:39:21.51,-27:27:34.63
MMGPS_U_2135,0.9543807456731732,2.68701168199612,17:37:34.6,-26:42:25.9
MMGPS_U_2136,0.5290133082024084,3.4237696955808605,17:33:46.39,-26:40:8.21
MMGPS_U_2137,0.9543807456731732,4.160527709165603,17:32:2.33,-25:54:45.84
MMGPS_U_2138,0.5290133082024084,4.897285722750345,17:28:15.92,-25:51:53.33
MMGPS_U_2139,0.9543807456731732,5.634043736335087,17:26:34.55,-25:06:19.08
MMGPS_U_2140,0.5290133082024084,6.370801749919828,17:22:49.95,-25:02:52.33
MMGPS_U_2141,0.9543807456731732,7.107559763504572,17:21:11.1,-24:17:7.89
MMGPS_U_2142,0.5290133082024084,7.844317777089312,17:17:28.33,-24:13:7.46
MMGPS_U_2143,0.9543807456731732,8.581075790674056,17:15:51.83,-23:27:14.47
MMGPS_U_2144,0.5290133082024084,9.317833804258797,17:12:10.9,-23:22:40.93
MMGPS_U_2145,0.9543807456731732,10.054591817843537,17:10:36.58,-22:36:40.95
MMGPS_U_2146,1.8051156206147032,-10.574632562529235,18:32:51.26,-32:24:25.68
MMGPS_U_2147,1.3797481831439384,-9.837874548944493,18:28:50.84,-32:27:50.47
MMGPS_U_2148,1.8051156206147032,-9.10111653535975,18:26:35.92,-31:45:44.98
MMGPS_U_2149,1.3797481831439384,-8.36435852177501,18:22:36.77,-31:48:31.46
MMGPS_U_2150,1.8051156206147032,-7.627600508190268,18:20:25.84,-31:05:56.46
MMGPS_U_2151,1.3797481831439384,-6.890842494605526,18:16:28.04,-31:08:5.04
MMGPS_U_2152,1.8051156206147032,-6.154084481020783,18:14:20.97,-30:25:2.8
MMGPS_U_2153,1.3797481831439384,-5.417326467436042,18:10:24.58,-30:26:33.93
MMGPS_U_2154,1.8051156206147032,-4.6805684538513,18:08:21.23,-29:43:6.62
MMGPS_U_2155,1.3797481831439384,-3.9438104402665575,18:04:26.32,-29:44:0.77
MMGPS_U_2156,1.8051156206147032,-3.207052426681816,18:02:26.52,-29:00:10.51
MMGPS_U_2157,1.3797481831439384,-2.470294413097074,17:58:33.14,-29:00:28.16
MMGPS_U_2158,1.8051156206147032,-1.7335363995123316,17:56:36.74,-28:16:17.0
MMGPS_U_2159,1.3797481831439384,-0.9967783859275894,17:52:44.93,-28:15:58.66
MMGPS_U_2160,1.8051156206147032,-0.2600203723428489,17:50:51.78,-27:31:28.59
MMGPS_U_2161,1.3797481831439384,0.47673764124189333,17:47:1.59,-27:30:34.76
MMGPS_U_2162,1.8051156206147032,1.2134956548266356,17:45:11.52,-26:45:47.71
MMGPS_U_2163,1.3797481831439384,1.9502536684113778,17:41:22.99,-26:44:18.91
MMGPS_U_2164,1.8051156206147032,2.68701168199612,17:39:35.83,-25:59:16.73
MMGPS_U_2165,1.3797481831439384,3.4237696955808605,17:35:48.98,-25:57:13.49
MMGPS_U_2166,1.8051156206147032,4.160527709165603,17:34:4.58,-25:11:57.98
MMGPS_U_2167,1.3797481831439384,4.897285722750345,17:30:19.44,-25:09:20.82
MMGPS_U_2168,1.8051156206147032,5.634043736335087,17:28:37.62,-24:23:53.7
MMGPS_U_2169,1.3797481831439384,6.370801749919828,17:24:54.21,-24:20:43.17
MMGPS_U_2170,1.8051156206147032,7.107559763504572,17:23:14.82,-23:35:6.12
MMGPS_U_2171,1.3797481831439384,7.844317777089312,17:19:33.15,-23:31:22.74
MMGPS_U_2172,1.8051156206147032,8.581075790674056,17:17:56.02,-22:45:37.38
MMGPS_U_2173,1.3797481831439384,9.317833804258797,17:14:16.1,-22:41:21.68
MMGPS_U_2174,1.8051156206147032,10.054591817843537,17:12:41.07,-21:55:29.56
MMGPS_U_2175,2.655850495556233,-10.574632562529235,18:34:33.15,-31:39:8.12
MMGPS_U_2176,2.2304830580854684,-9.837874548944493,18:30:34.72,-31:42:37.0
MMGPS_U_2177,2.655850495556233,-9.10111653535975,18:28:20.59,-31:00:34.16
MMGPS_U_2178,2.2304830580854684,-8.36435852177501,18:24:23.37,-31:03:25.97
MMGPS_U_2179,2.655850495556233,-7.627600508190268,18:22:13.1,-30:20:54.25
MMGPS_U_2180,2.2304830580854684,-6.890842494605526,18:18:17.16,-30:23:9.38
MMGPS_U_2181,2.655850495556233,-6.154084481020783,18:16:10.6,-29:40:10.97
MMGPS_U_2182,2.2304830580854684,-5.417326467436042,18:12:16.0,-29:41:49.83
MMGPS_U_2183,2.655850495556233,-4.6805684538513,18:10:13.02,-28:58:26.88
MMGPS_U_2184,2.2304830580854684,-3.9438104402665575,18:06:19.82,-28:59:29.9
MMGPS_U_2185,2.655850495556233,-3.207052426681816,18:04:20.27,-28:15:44.47
MMGPS_U_2186,2.2304830580854684,-2.470294413097074,18:00:28.53,-28:16:12.1
MMGPS_U_2187,2.655850495556233,-1.7335363995123316,17:58:32.25,-27:32:6.22
MMGPS_U_2188,2.2304830580854684,-0.9967783859275894,17:54:42.01,-27:31:58.91
MMGPS_U_2189,2.655850495556233,-0.2600203723428489,17:52:48.85,-26:47:34.52
MMGPS_U_2190,2.2304830580854684,0.47673764124189333,17:49:0.15,-26:46:52.75
MMGPS_U_2191,2.655850495556233,1.2134956548266356,17:47:9.96,-26:02:11.75
MMGPS_U_2192,2.2304830580854684,1.9502536684113778,17:43:22.84,-26:00:56.0
MMGPS_U_2193,2.655850495556233,2.68701168199612,17:41:35.45,-25:16:0.2
MMGPS_U_2194,2.2304830580854684,3.4237696955808605,17:37:49.93,-25:14:10.96
MMGPS_U_2195,2.655850495556233,4.160527709165603,17:36:5.19,-24:29:2.14
MMGPS_U_2196,2.2304830580854684,4.897285722750345,17:32:21.29,-24:26:39.89
MMGPS_U_2197,2.655850495556233,5.634043736335087,17:30:39.05,-23:41:19.76
MMGPS_U_2198,2.2304830580854684,6.370801749919828,17:26:56.8,-23:38:25.0
MMGPS_U_2199,2.655850495556233,7.107559763504572,17:25:16.88,-22:52:55.22
MMGPS_U_2200,2.2304830580854684,7.844317777089312,17:21:36.29,-22:49:28.43
MMGPS_U_2201,2.655850495556233,8.581075790674056,17:19:58.55,-22:03:50.59
MMGPS_U_2202,2.2304830580854684,9.317833804258797,17:16:19.63,-21:59:52.28
MMGPS_U_2203,2.655850495556233,10.054591817843537,17:14:43.9,-21:14:7.93
MMGPS_U_2204,3.506585370497763,-10.574632562529235,18:36:13.97,-30:53:49.09
MMGPS_U_2205,3.0812179330269984,-9.837874548944493,18:32:17.47,-30:57:21.66
MMGPS_U_2206,3.506585370497763,-9.10111653535975,18:30:4.12,-30:15:21.26
MMGPS_U_2207,3.0812179330269984,-8.36435852177501,18:26:8.76,-30:18:18.01
MMGPS_U_2208,3.506585370497763,-7.627600508190268,18:23:59.12,-29:35:49.34
MMGPS_U_2209,3.0812179330269984,-6.890842494605526,18:20:4.98,-29:38:10.61
MMGPS_U_2210,3.506585370497763,-6.154084481020783,18:17:58.93,-28:55:15.83
MMGPS_U_2211,3.0812179330269984,-5.417326467436042,18:14:6.06,-28:57:2.0
MMGPS_U_2212,3.506585370497763,-4.6805684538513,18:12:3.45,-28:13:43.2
MMGPS_U_2213,3.0812179330269984,-3.9438104402665575,18:08:11.92,-28:14:54.66
MMGPS_U_2214,3.506585370497763,-3.207052426681816,18:06:12.61,-27:31:13.87
MMGPS_U_2215,3.0812179330269984,-2.470294413097074,18:02:22.46,-27:31:51.03
MMGPS_U_2216,3.506585370497763,-1.7335363995123316,18:00:26.31,-26:47:50.23
MMGPS_U_2217,3.0812179330269984,-0.9967783859275894,17:56:37.58,-26:47:53.51
MMGPS_U_2218,3.506585370497763,-0.2600203723428489,17:54:44.44,-26:03:34.62
MMGPS_U_2219,3.0812179330269984,0.47673764124189333,17:50:57.17,-26:03:4.46
MMGPS_U_2220,3.506585370497763,1.2134956548266356,17:49:6.88,-25:18:29.33
MMGPS_U_2221,3.0812179330269984,1.9502536684113778,17:45:21.12,-25:17:26.17
MMGPS_U_2222,3.506585370497763,2.68701168199612,17:43:33.53,-24:32:36.61
MMGPS_U_2223,3.0812179330269984,3.4237696955808605,17:39:49.28,-24:31:0.9
MMGPS_U_2224,3.506585370497763,4.160527709165603,17:38:4.24,-23:45:58.64
MMGPS_U_2225,3.0812179330269984,4.897285722750345,17:34:21.54,-23:43:50.83
MMGPS_U_2226,3.506585370497763,5.634043736335087,17:32:38.89,-22:58:37.57
MMGPS_U_2227,3.0812179330269984,6.370801749919828,17:28:57.76,-22:55:58.12
MMGPS_U_2228,3.506585370497763,7.107559763504572,17:27:17.35,-22:10:35.48
MMGPS_U_2229,3.0812179330269984,7.844317777089312,17:23:37.8,-22:07:24.86
MMGPS_U_2230,3.506585370497763,8.581075790674056,17:21:59.48,-21:21:54.43
MMGPS_U_2231,3.0812179330269984,9.317833804258797,17:18:21.52,-21:18:13.09
MMGPS_U_2232,3.506585370497763,10.054591817843537,17:16:45.13,-20:32:36.39
MMGPS_U_2233,4.357320245439286,-10.574632562529235,18:37:53.79,-30:08:28.73
MMGPS_U_2234,3.9319528079685213,-9.837874548944493,18:33:59.14,-30:12:4.63
MMGPS_U_2235,4.357320245439286,-9.10111653535975,18:31:46.55,-29:30:6.46
MMGPS_U_2236,3.9319528079685213,-8.36435852177501,18:27:52.99,-29:33:7.75
MMGPS_U_2237,4.357320245439286,-7.627600508190268,18:25:43.99,-28:50:41.94
MMGPS_U_2238,3.9319528079685213,-6.890842494605526,18:21:51.58,-28:53:8.95
MMGPS_U_2239,4.357320245439286,-6.154084481020783,18:19:46.03,-28:10:17.58
MMGPS_U_2240,3.9319528079685213,-5.417326467436042,18:15:54.83,-28:12:10.65
MMGPS_U_2241,4.357320245439286,-4.6805684538513,18:13:52.6,-27:28:55.79
MMGPS_U_2242,3.9319528079685213,-3.9438104402665575,18:10:2.67,-27:30:15.27
MMGPS_U_2243,4.357320245439286,-3.207052426681816,18:08:3.62,-26:46:38.92
MMGPS_U_2244,3.9319528079685213,-2.470294413097074,18:04:15.0,-26:47:25.19
MMGPS_U_2245,4.357320245439286,-1.7335363995123316,18:02:18.98,-26:03:29.28
MMGPS_U_2246,3.9319528079685213,-0.9967783859275894,17:58:31.72,-26:03:42.72
MMGPS_U_2247,4.357320245439286,-0.2600203723428489,17:56:38.6,-25:19:29.14
MMGPS_U_2248,3.9319528079685213,0.47673764124189333,17:52:52.72,-25:19:10.16
MMGPS_U_2249,4.357320245439286,1.2134956548266356,17:51:2.34,-24:34:40.73
MMGPS_U_2250,3.9319528079685213,1.9502536684113778,17:47:17.89,-24:33:49.73
MMGPS_U_2251,4.357320245439286,2.68701168199612,17:45:30.11,-23:49:6.22
MMGPS_U_2252,3.9319528079685213,3.4237696955808605,17:41:47.11,-23:47:43.62
MMGPS_U_2253,4.357320245439286,4.160527709165603,17:40:1.78,-23:02:47.75
MMGPS_U_2254,3.9319528079685213,4.897285722750345,17:36:20.24,-23:00:53.96
MMGPS_U_2255,4.357320245439286,5.634043736335087,17:34:37.21,-22:15:47.41
MMGPS_U_2256,3.9319528079685213,6.370801749919828,17:30:57.17,-22:13:22.86
MMGPS_U_2257,4.357320245439286,7.107559763504572,17:29:16.28,-21:28:7.23
MMGPS_U_2258,3.9319528079685213,7.844317777089312,17:25:37.74,-21:25:12.34
MMGPS_U_2259,4.357320245439286,8.581075790674056,17:23:58.86,-20:39:49.2
MMGPS_U_2260,3.9319528079685213,9.317833804258797,17:20:21.84,-20:36:24.4
MMGPS_U_2261,4.357320245439286,10.054591817843537,17:18:44.8,-19:50:55.27
MMGPS_U_2262,5.208055120380823,-10.574632562529235,18:39:32.65,-29:23:7.22
MMGPS_U_2263,4.782687682910058,-9.837874548944493,18:35:39.78,-29:26:46.07
MMGPS_U_2264,5.208055120380823,-9.10111653535975,18:33:27.96,-28:44:49.93
MMGPS_U_2265,4.782687682910058,-8.36435852177501,18:29:36.12,-28:47:55.39
MMGPS_U_2266,5.208055120380823,-7.627600508190268,18:27:27.75,-28:05:32.22
MMGPS_U_2267,4.782687682910058,-6.890842494605526,18:23:37.01,-28:08:4.58
MMGPS_U_2268,5.208055120380823,-6.154084481020783,18:21:31.96,-27:25:16.43
MMGPS_U_2269,4.782687682910058,-5.417326467436042,18:17:42.37,-27:27:15.99
MMGPS_U_2270,5.208055120380823,-4.6805684538513,18:15:40.52,-26:44:4.88
MMGPS_U_2271,4.782687682910058,-3.9438104402665575,18:11:52.13,-26:45:31.97
MMGPS_U_2272,5.208055120380823,-3.207052426681816,18:09:53.34,-26:01:59.86
MMGPS_U_2273,4.782687682910058,-2.470294413097074,18:06:6.2,-26:02:54.82
MMGPS_U_2274,5.208055120380823,-1.7335363995123316,18:04:10.33,-25:19:3.61
MMGPS_U_2275,4.782687682910058,-0.9967783859275894,18:00:24.48,-25:19:26.79
MMGPS_U_2276,5.208055120380823,-0.2600203723428489,17:58:31.39,-24:35:18.33
MMGPS_U_2277,4.782687682910058,0.47673764124189333,17:54:46.85,-24:35:10.1
MMGPS_U_2278,5.208055120380823,1.2134956548266356,17:52:56.41,-23:50:46.2
MMGPS_U_2279,4.782687682910058,1.9502536684113778,17:49:13.22,-23:50:6.92
MMGPS_U_2280,5.208055120380823,2.68701168199612,17:47:25.27,-23:05:29.32
MMGPS_U_2281,4.782687682910058,3.4237696955808605,17:43:43.46,-23:04:19.39
MMGPS_U_2282,5.208055120380823,4.160527709165603,17:41:57.86,-22:19:29.77
MMGPS_U_2283,4.782687682910058,4.897285722750345,17:38:17.45,-22:17:49.57
MMGPS_U_2284,5.208055120380823,5.634043736335087,17:36:34.05,-21:32:49.59
MMGPS_U_2285,4.782687682910058,6.370801749919828,17:32:55.06,-21:30:39.51
MMGPS_U_2286,5.208055120380823,7.107559763504572,17:31:13.72,-20:45:30.76
MMGPS_U_2287,4.782687682910058,7.844317777089312,17:27:36.17,-20:42:51.18
MMGPS_U_2288,5.208055120380823,8.581075790674056,17:25:56.74,-19:57:35.22
MMGPS_U_2289,4.782687682910058,9.317833804258797,17:22:20.63,-19:54:26.55
MMGPS_U_2290,5.208055120380823,10.054591817843537,17:20:42.97,-19:09:4.87
MMGPS_U_2291,6.058789995322346,-10.574632562529235,18:41:10.62,-28:37:44.69
MMGPS_U_2292,5.633422557851581,-9.837874548944493,18:37:19.47,-28:41:26.15
MMGPS_U_2293,6.058789995322346,-9.10111653535975,18:35:8.39,-27:59:31.83
MMGPS_U_2294,5.633422557851581,-8.36435852177501,18:31:18.22,-28:02:41.1
MMGPS_U_2295,6.058789995322346,-7.627600508190268,18:29:10.46,-27:20:20.36
MMGPS_U_2296,5.633422557851581,-6.890842494605526,18:25:21.33,-27:22:57.69
MMGPS_U_2297,6.058789995322346,-6.154084481020783,18:23:16.78,-26:40:12.55
